Country,Location,Household_Size,Head_Age,Head_Gender,Head_Education,Occupation,Monthly_Income_USD,Food_Cost_USD,Rent_Cost_USD,Transport_Cost_USD,Utilities_Cost_USD,Other_Costs_USD,Total_Expenditure_USD,Has_Mobile_Money,Savings_Rate,Monthly_Savings_USD,Has_Debt,Debt_Outstanding_USD,Remittance_Received_USD,Access_to_Healthcare,Access_to_School,Percent_Income_on_Essentials,Financial_Stress_Index
Ghana,Rural,3,43,Male,Secondary,Farmer,153.01,34.65,15.84,9.8,6.22,21.22,87.73,FALSE,0.081,12.39,FALSE,0,0,TRUE,TRUE,0.432,0.009
Cameroon,Rural,3,40,Male,No_School,Student,43.71,15.69,1.91,1.86,2.93,3.09,25.48,TRUE,0.17,7.43,FALSE,0,0,FALSE,TRUE,0.501,0.007
Malawi,Rural,9,24,Male,Secondary,Trader,210.46,94.88,5.21,9.08,0,25.96,135.13,TRUE,0.283,59.56,FALSE,0,0,TRUE,TRUE,0.516,0.008
Kenya,Urban,4,19,Female,Secondary,Trader,10,5,2.87,0.94,0.68,0.77,10.26,FALSE,0.031,0.31,TRUE,638.78,0,TRUE,TRUE,0.863,0.334
Zambia,Urban,3,32,Female,Primary,Salaried,441.81,161.28,111.45,30.7,43.42,230.31,577.16,TRUE,0.112,49.48,FALSE,0,0,TRUE,TRUE,0.783,0.032
Ghana,Urban,3,44,Male,No_School,Self_Employed,43,16.11,12.21,3.83,1.3,5.98,39.43,TRUE,0.071,3.05,FALSE,0,0,TRUE,TRUE,0.76,0.019
Tanzania,Rural,8,33,Female,Secondary,Self_Employed,77.4,17.14,10.98,4.41,7.18,4.96,44.67,TRUE,0.182,14.09,FALSE,0,0,FALSE,TRUE,0.507,0.007
Malawi,Urban,2,51,Female,Secondary,Farmer,10,5,0.99,1.23,0.33,0.82,8.37,FALSE,0.003,0.03,TRUE,35.39,0,FALSE,TRUE,0.686,0.034
Cameroon,Urban,2,29,Female,Secondary,Trader,319.55,131.84,76.41,37.69,17.89,33.56,297.39,TRUE,0.119,38.03,FALSE,0,305.73,TRUE,TRUE,0.823,0.02
Kenya,Rural,5,34,Male,Secondary,Self_Employed,10,5,0.73,0.1,0.28,200.5,206.61,FALSE,0.045,0.45,FALSE,0,0,TRUE,TRUE,0.555,0.597
Rwanda,Urban,1,48,Male,No_School,Casual_Labour,108.97,33.34,29.93,12.16,6.59,169.05,251.07,TRUE,0.101,11.01,FALSE,0,0,TRUE,TRUE,0.746,0.064
Tanzania,Rural,1,35,Male,Secondary,Self_Employed,83.64,30.41,0,5.33,12.5,187.92,236.16,TRUE,0.104,8.7,FALSE,0,0,FALSE,FALSE,0.57,0.08
Malawi,Urban,6,36,Female,Secondary,Trader,239.68,94.3,47.92,18.85,10.21,36.91,208.19,FALSE,0.068,16.3,FALSE,0,0,TRUE,TRUE,0.712,0.019
Zambia,Rural,4,32,Female,Primary,Salaried,255.15,118.95,33.7,13.76,14.12,189.74,370.27,FALSE,0.113,28.83,FALSE,0,0,TRUE,TRUE,0.705,0.037
Tanzania,Rural,5,30,Female,Secondary,Salaried,304.58,104.9,27.73,24.35,18.5,19.05,194.53,FALSE,0.016,4.87,FALSE,0,86.2,FALSE,TRUE,0.574,0.012
Kenya,Rural,4,44,Male,Secondary,Farmer,45.19,18.15,5.09,3.81,2.53,2.63,32.21,FALSE,0.033,1.49,FALSE,0,137.17,TRUE,TRUE,0.64,0.014
Tanzania,Rural,7,46,Male,Secondary,Salaried,255.04,124.85,24.41,10.93,24.06,24.35,208.6,FALSE,0.111,28.31,FALSE,0,0,TRUE,TRUE,0.72,0.016
Uganda,Urban,4,43,Male,Primary,Salaried,91.72,30.3,29.45,9.3,3.8,15.34,88.19,TRUE,0.161,14.77,FALSE,0,0,TRUE,TRUE,0.786,0.02
Senegal,Urban,6,33,Male,Primary,Trader,131.88,46.76,46.47,7.59,9.22,10.56,120.6,FALSE,0.059,7.78,FALSE,0,0,TRUE,TRUE,0.828,0.02
Rwanda,Urban,6,38,Male,Tertiary,Salaried,259.86,70.84,71.09,19.29,12.59,43.18,216.99,TRUE,0.174,45.22,TRUE,729.15,0,TRUE,TRUE,0.666,0.031
Kenya,Rural,6,59,Male,Primary,Salaried,283.33,78.24,10.62,7.2,30.69,21.47,148.22,FALSE,0.001,0.28,FALSE,0,0,FALSE,TRUE,0.446,0.009
Tanzania,Rural,3,23,Female,No_School,Artisan,108.93,44.8,12.72,3.38,7.38,3.76,72.04,FALSE,0.029,3.16,FALSE,0,0,FALSE,TRUE,0.621,0.012
Senegal,Urban,6,63,Male,Tertiary,Trader,384.9,166.88,76.47,48.96,24.79,71.34,388.44,FALSE,0.026,10.01,TRUE,293.56,0,TRUE,FALSE,0.822,0.028
Senegal,Rural,3,41,Female,Primary,Salaried,265.66,114.62,14.25,18.73,21.72,24.7,194.02,FALSE,0.115,30.55,FALSE,0,0,FALSE,TRUE,0.635,0.013
Tanzania,Urban,2,38,Female,Primary,Farmer,158.3,43.96,32.34,22.09,16.42,23.32,138.13,TRUE,0.106,16.78,FALSE,0,0,TRUE,TRUE,0.721,0.018
Zambia,Rural,6,51,Female,Primary,Salaried,256.66,86.14,27.73,5.71,23.29,36.22,179.09,FALSE,0.018,4.62,TRUE,416.6,131.47,FALSE,TRUE,0.554,0.023
Uganda,Rural,5,18,Female,Tertiary,Farmer,154.24,59.15,13.85,6.51,13.33,20.4,113.24,TRUE,0.112,17.27,FALSE,0,0,TRUE,TRUE,0.598,0.013
Ghana,Urban,3,57,Male,Primary,Farmer,25.22,5,1.85,0.97,2.47,2.23,12.52,TRUE,0.132,3.33,FALSE,0,0,FALSE,TRUE,0.392,0.005
Uganda,Urban,3,62,Male,Secondary,Farmer,159.89,61.08,50.29,8.38,9.63,19.39,148.77,FALSE,0.056,8.95,FALSE,0,0,TRUE,TRUE,0.804,0.021
Tanzania,Urban,4,53,Female,Secondary,Salaried,381.38,183.69,102.47,25.32,46.53,110.43,468.44,TRUE,0.104,39.66,FALSE,0,0,TRUE,TRUE,0.936,0.03
Rwanda,Rural,3,18,Male,No_School,Salaried,300.69,129.17,23.12,4.04,25.71,9.13,191.17,FALSE,0.054,16.24,TRUE,221.9,0,FALSE,TRUE,0.603,0.015
Ghana,Urban,1,49,Other,Primary,Self_Employed,139.07,25.21,54.05,11.35,10.74,11.38,112.73,TRUE,0.187,26.01,TRUE,684.43,0,TRUE,FALSE,0.724,0.041
Kenya,Urban,2,60,Male,Primary,Salaried,319.73,120.8,82.77,23.85,18.25,44.77,290.44,FALSE,0.06,19.18,FALSE,0,0,FALSE,TRUE,0.766,0.02
Uganda,Urban,6,59,Male,Tertiary,Salaried,351.12,128.2,97.81,28.88,5.4,53.81,314.1,TRUE,0.158,55.48,FALSE,0,0,TRUE,FALSE,0.739,0.018
Tanzania,Urban,4,23,Female,Secondary,Farmer,94.58,34.9,13.94,14.49,5.9,14.51,83.74,TRUE,0.047,4.45,FALSE,0,0,TRUE,TRUE,0.724,0.019
Uganda,Urban,1,52,Male,Tertiary,Self_Employed,105.9,37.86,25.05,11.25,3.63,10.51,88.3,FALSE,0.05,5.3,FALSE,0,0,TRUE,TRUE,0.728,0.018
Ghana,Rural,2,62,Male,Primary,Farmer,34.61,11.32,4.95,1.82,1.62,5.66,25.37,TRUE,0.087,3.01,FALSE,0,0,FALSE,TRUE,0.553,0.013
Cameroon,Urban,3,40,Female,Primary,Trader,129.86,24.31,32.47,14.53,8.31,6.64,86.26,TRUE,0.095,12.34,FALSE,0,0,TRUE,TRUE,0.608,0.011
Malawi,Rural,3,23,Male,Secondary,Farmer,136.12,50.6,19.95,4.77,13.71,31.71,120.74,TRUE,0.094,12.8,FALSE,0,0,TRUE,TRUE,0.649,0.019
Uganda,Rural,4,50,Female,Secondary,Self_Employed,142.38,56.09,10.19,9.24,8.05,14.03,97.6,TRUE,0.147,20.93,FALSE,0,0,TRUE,TRUE,0.583,0.011
Kenya,Urban,5,53,Male,Secondary,Self_Employed,10,5,2.41,1.07,0.31,1.05,9.84,TRUE,0.12,1.2,FALSE,0,0,TRUE,TRUE,0.799,0.019
Kenya,Urban,6,38,Male,Secondary,Self_Employed,283.4,124.16,83.88,22.67,4.81,137.83,373.35,FALSE,0.054,15.3,FALSE,0,192.17,TRUE,TRUE,0.828,0.033
Nigeria,Rural,8,26,Male,Tertiary,Farmer,234.82,55.23,17.24,17.64,6.54,17.96,114.61,TRUE,0.054,12.68,FALSE,0,0,FALSE,TRUE,0.41,0.007
Uganda,Rural,4,52,Male,No_School,Self_Employed,120.57,27.64,14.94,6.47,15.01,16.34,80.4,TRUE,0.164,19.77,FALSE,0,0,TRUE,TRUE,0.527,0.01
Malawi,Urban,5,31,Male,Secondary,Self_Employed,259.85,92.49,18.2,17.09,11.2,194.04,333.02,TRUE,0.178,46.25,FALSE,0,0,TRUE,TRUE,0.533,0.03
Zambia,Urban,6,45,Other,Secondary,Farmer,107.01,32.35,26.05,7.25,0.7,3.04,69.39,TRUE,0.13,13.91,FALSE,0,0,TRUE,TRUE,0.614,0.01
Senegal,Urban,2,59,Female,Secondary,Trader,61.07,25.53,11.19,4,4.21,160.95,205.88,FALSE,0.091,5.56,FALSE,0,0,TRUE,TRUE,0.724,0.097
Malawi,Rural,7,20,Female,Secondary,Farmer,73.42,23.5,9.39,3.18,3.08,1.21,40.36,FALSE,0,0,FALSE,0,0,FALSE,TRUE,0.526,0.009
Senegal,Urban,5,51,Male,Tertiary,Self_Employed,100.95,44.93,37.17,14.5,6.01,71.97,174.58,TRUE,0.096,9.69,FALSE,0,0,TRUE,TRUE,1.006,0.045
Senegal,Urban,3,38,Male,Secondary,Trader,80.3,24.05,27.27,9.17,6.95,13.02,80.46,TRUE,0.104,8.35,FALSE,0,0,TRUE,TRUE,0.83,0.022
Cameroon,Rural,10,38,Female,Primary,Trader,10,5,0.99,0.52,0.97,0.48,7.96,FALSE,0.055,0.55,FALSE,0,0,TRUE,FALSE,0.68,0.014
Nigeria,Rural,2,46,Female,Primary,Farmer,32.65,6.89,1.66,0.76,1.87,3.61,14.79,FALSE,0.079,2.58,FALSE,0,0,TRUE,FALSE,0.332,0.005
Malawi,Urban,7,31,Male,Tertiary,Salaried,242.19,83.86,79.8,11.86,17.02,7.12,199.66,TRUE,0.17,41.17,FALSE,0,189.67,TRUE,TRUE,0.792,0.015
Malawi,Urban,3,26,Male,Secondary,Farmer,280.78,99.7,66.64,25.34,27.96,21.82,241.46,TRUE,0.183,51.38,FALSE,0,0,TRUE,TRUE,0.779,0.016
Cameroon,Rural,2,19,Male,Primary,Student,72.64,31.57,3.55,4.82,2.67,8.18,50.79,FALSE,0.09,6.54,FALSE,0,0,TRUE,TRUE,0.579,0.013
Uganda,Urban,2,55,Male,Secondary,Farmer,121.99,29.79,29.53,12.61,2.7,12.84,87.47,TRUE,0.113,13.78,FALSE,0,0,TRUE,FALSE,0.607,0.013
Uganda,Urban,4,36,Female,Primary,Farmer,10,5,1.99,0.83,0.75,1.16,9.73,TRUE,0.134,1.34,FALSE,0,0,TRUE,FALSE,0.779,0.018
Uganda,Rural,7,47,Male,Primary,Salaried,217.7,98.33,38.7,6.42,6.36,23.74,173.55,TRUE,0.102,22.21,TRUE,492.61,0,TRUE,TRUE,0.685,0.028
Rwanda,Urban,1,34,Male,Primary,Casual_Labour,57.26,26.4,16.21,4.55,2.69,81.08,130.93,TRUE,0.101,5.78,FALSE,0,0,TRUE,TRUE,0.856,0.063
Senegal,Rural,3,26,Female,Primary,Casual_Labour,45.76,13.34,4.07,2.68,2.75,3.15,25.99,TRUE,0.172,7.87,FALSE,0,135.96,TRUE,TRUE,0.488,0.007
Rwanda,Rural,5,48,Male,No_School,Farmer,52.42,15.83,4.79,5.01,3.47,109.82,138.92,TRUE,0.159,8.33,FALSE,0,17.66,TRUE,TRUE,0.545,0.073
Nigeria,Urban,5,44,Female,Secondary,Trader,40.04,9.25,8.31,2.81,2.06,4.08,26.51,TRUE,0.026,1.04,FALSE,0,0,TRUE,TRUE,0.547,0.012
Cameroon,Urban,3,37,Female,Secondary,Salaried,555.97,111.97,93.53,49.54,49.96,50.68,355.68,TRUE,0.121,67.27,TRUE,979.48,173.34,TRUE,FALSE,0.548,0.02
Malawi,Rural,2,44,Male,Secondary,Farmer,185.58,59.9,20.61,3.52,10.71,43.67,138.41,TRUE,0.189,35.07,TRUE,43.65,0,TRUE,TRUE,0.508,0.014
Senegal,Rural,2,28,Female,Primary,Salaried,205.85,62.75,22.66,7.71,2.26,120.34,215.72,TRUE,0.169,34.79,FALSE,0,84.32,TRUE,TRUE,0.461,0.023
Rwanda,Rural,6,53,Male,Primary,Trader,121.87,60.24,9.33,5.71,8.15,3.78,87.21,FALSE,0.038,4.63,FALSE,0,0,FALSE,FALSE,0.679,0.014
Rwanda,Rural,3,56,Male,No_School,Salaried,50.09,18.75,1.8,0.7,3.23,2.29,26.77,TRUE,0.207,10.37,FALSE,0,228.76,FALSE,TRUE,0.479,0.005
Tanzania,Urban,3,49,Female,Primary,Casual_Labour,134.38,45.07,18.66,9.26,6.89,15.09,94.97,TRUE,0.11,14.78,FALSE,0,356.87,TRUE,TRUE,0.59,0.013
Rwanda,Rural,3,36,Female,Tertiary,Trader,205.37,81.31,9.56,14.44,10.84,19.3,135.45,TRUE,0.118,24.23,FALSE,0,210.1,TRUE,TRUE,0.563,0.011
Zambia,Urban,3,41,Female,Primary,Salaried,300.24,126.7,53.25,1.22,13.55,27.39,222.11,TRUE,0.027,8.11,FALSE,0,0,TRUE,TRUE,0.646,0.015
Malawi,Urban,3,59,Female,No_School,Trader,79.47,34.57,20.8,8.13,2.73,1.75,67.98,TRUE,0.129,10.25,FALSE,0,0,FALSE,TRUE,0.823,0.017
Zambia,Urban,4,55,Male,Primary,Trader,165.33,60.87,33.42,14.66,17.39,5.22,131.56,FALSE,0.007,1.16,TRUE,817.62,0,FALSE,TRUE,0.76,0.044
Malawi,Urban,1,64,Female,Tertiary,Salaried,214.03,74.56,49.99,26.21,16.86,9.42,177.04,TRUE,0.129,27.61,FALSE,0,388.73,FALSE,TRUE,0.78,0.016
Cameroon,Rural,7,31,Female,Secondary,Artisan,109.5,39.54,7.34,5.5,8.8,5.58,66.76,TRUE,0.141,15.44,FALSE,0,196.79,FALSE,TRUE,0.554,0.009
Malawi,Urban,6,30,Male,Secondary,Casual_Labour,97.86,33.85,30.21,9.98,5.23,3.25,82.52,TRUE,0.121,11.84,FALSE,0,0,TRUE,TRUE,0.802,0.017
Zambia,Urban,7,42,Female,Secondary,Salaried,333.61,104.4,68.69,38.48,11.1,107.2,329.87,TRUE,0.153,51.04,FALSE,0,0,TRUE,TRUE,0.665,0.021
Malawi,Urban,4,45,Male,No_School,Salaried,275.23,116.43,7.39,22.22,0,29.92,175.96,FALSE,0.102,28.07,FALSE,0,9.25,TRUE,TRUE,0.529,0.011
Cameroon,Rural,6,38,Female,Tertiary,Trader,158.97,53.49,7.87,10.15,14.99,22.69,109.19,TRUE,0.219,34.81,TRUE,301.04,0,TRUE,TRUE,0.541,0.02
Cameroon,Rural,6,35,Female,No_School,Self_Employed,74.37,20.75,7.01,4.2,9.07,12.42,53.45,FALSE,0.024,1.78,FALSE,0,0,FALSE,TRUE,0.544,0.014
Nigeria,Urban,4,55,Female,Secondary,Trader,315.93,111.03,108.85,10.12,6.13,35.38,271.51,FALSE,0.059,18.64,FALSE,0,0,TRUE,TRUE,0.745,0.018
Malawi,Urban,5,39,Male,No_School,Salaried,270.56,108.27,74.13,24.79,0.27,16.46,223.92,FALSE,0.079,21.37,FALSE,0,0,FALSE,TRUE,0.764,0.017
Tanzania,Urban,4,25,Male,Primary,Salaried,188.34,46.72,62.09,9.75,15,26.36,159.92,TRUE,0.129,24.3,FALSE,0,0,TRUE,TRUE,0.705,0.017
Uganda,Rural,6,27,Male,Tertiary,Salaried,269.82,89.36,54.28,9.38,30.7,8.91,192.63,FALSE,0.123,33.19,TRUE,165.85,0,TRUE,TRUE,0.678,0.016
Kenya,Rural,2,43,Female,Secondary,Farmer,94.51,27.77,12.51,5.02,3.54,6.83,55.67,FALSE,0.042,3.97,TRUE,690.92,0,TRUE,TRUE,0.511,0.049
Cameroon,Urban,6,76,Male,Primary,Self_Employed,10,5.03,2.31,1.19,1.19,0.89,10.61,TRUE,0.19,1.9,TRUE,411.78,0,TRUE,TRUE,0.884,0.221
Ghana,Rural,7,28,Female,Secondary,Salaried,229.29,81.72,18,11.2,17.14,152.11,280.17,FALSE,0.125,28.66,FALSE,0,0,TRUE,TRUE,0.556,0.029
Uganda,Urban,5,36,Male,Primary,Farmer,85.11,39.04,32.49,8.3,0,13.55,93.38,TRUE,0.115,9.79,FALSE,0,0,TRUE,TRUE,0.927,0.025
Senegal,Rural,2,69,Male,Tertiary,Trader,143.86,52.81,6.27,7.31,13.61,8.06,88.06,FALSE,0.028,4.03,TRUE,374.23,0,TRUE,TRUE,0.552,0.025
Malawi,Urban,5,34,Male,Secondary,Self_Employed,228.3,85.23,61.18,24.21,12,7.42,190.04,FALSE,0.01,2.28,FALSE,0,154.89,TRUE,TRUE,0.796,0.018
Zambia,Urban,4,45,Female,Primary,Casual_Labour,61.53,21.27,9.52,8.03,3.45,10.88,53.15,TRUE,0.078,4.8,FALSE,0,111.49,TRUE,TRUE,0.676,0.018
Kenya,Urban,6,63,Female,Primary,Farmer,137.57,46,52.79,8.62,7.14,20.7,135.25,FALSE,0.1,13.76,TRUE,942.03,0,TRUE,TRUE,0.827,0.058
Ghana,Urban,3,29,Male,Primary,Farmer,10,5,2.64,0.64,0.62,2.5,11.4,TRUE,0.189,1.89,FALSE,0,64.95,TRUE,TRUE,0.809,0.022
Uganda,Rural,6,36,Male,Secondary,Farmer,129.37,39.33,6.05,8.35,4.44,3,61.17,FALSE,0.053,6.86,TRUE,441.22,0,FALSE,TRUE,0.446,0.024
Malawi,Urban,3,34,Other,Primary,Artisan,80.31,28.05,12.76,2.32,2,81.04,126.17,FALSE,0,0,FALSE,0,0,TRUE,FALSE,0.555,0.042
Nigeria,Rural,5,22,Male,Primary,Self_Employed,194.75,46.03,11.66,9.53,15.21,5.25,87.68,TRUE,0.147,28.63,FALSE,0,0,FALSE,TRUE,0.421,0.004
Senegal,Rural,5,59,Female,Tertiary,Salaried,345.74,125.21,33.04,23.52,8.08,168.89,358.74,FALSE,0.047,16.25,FALSE,0,0,FALSE,TRUE,0.548,0.024
Kenya,Urban,3,33,Female,Primary,Farmer,213.52,56.72,35.03,13.61,5.95,1.5,112.81,FALSE,0.057,12.17,FALSE,0,0,TRUE,TRUE,0.519,0.008
Tanzania,Urban,7,29,Male,Primary,Trader,194.38,69.32,50.94,4.37,0.11,10.15,134.89,TRUE,0.099,19.24,FALSE,0,0,FALSE,TRUE,0.638,0.012
Nigeria,Urban,5,35,Female,Primary,Self_Employed,252.05,93.88,45.7,30.64,22.21,28.93,221.36,TRUE,0.248,62.51,FALSE,0,0,TRUE,TRUE,0.76,0.016
Ghana,Rural,1,51,Female,Primary,Casual_Labour,10,5,0.57,0.39,1.31,1.07,8.34,FALSE,0.067,0.67,TRUE,741.96,0,FALSE,TRUE,0.661,0.378
Kenya,Urban,2,41,Female,Secondary,Trader,276.29,102.83,47.28,17.5,5.49,27.11,200.21,TRUE,0.102,28.18,FALSE,0,0,TRUE,TRUE,0.624,0.013
Nigeria,Urban,6,31,Female,Secondary,Artisan,112.82,37.38,29.62,13.52,4.3,13.83,98.65,TRUE,0.171,19.29,FALSE,0,0,TRUE,TRUE,0.745,0.017
Senegal,Urban,4,45,Female,No_School,Farmer,117.99,36.1,27.67,0,7.04,18.01,88.82,TRUE,0.087,10.27,FALSE,0,0,TRUE,TRUE,0.595,0.014
Tanzania,Rural,5,50,Male,No_School,Trader,147.97,59.21,8.05,4.73,12.53,17.96,102.48,FALSE,0.098,14.5,TRUE,409.95,0,TRUE,TRUE,0.567,0.027
Nigeria,Urban,1,40,Male,Primary,Casual_Labour,122.13,41.9,32.15,17.93,7.06,9.74,108.78,FALSE,0.093,11.36,FALSE,0,0,TRUE,FALSE,0.804,0.019
Rwanda,Urban,2,37,Male,No_School,Salaried,264.14,78.54,68.04,14.08,28.89,15.43,204.98,TRUE,0.143,37.77,FALSE,0,0,TRUE,FALSE,0.715,0.014
Tanzania,Urban,3,52,Female,No_School,Student,10,5,1.91,0.65,0.38,1.15,9.09,FALSE,0.048,0.48,FALSE,0,0,TRUE,TRUE,0.722,0.018
Ghana,Urban,7,38,Male,Primary,Casual_Labour,129.98,28.6,38.26,12.3,7.81,15.92,102.89,TRUE,0.076,9.88,FALSE,0,0,TRUE,TRUE,0.664,0.016
Senegal,Rural,5,59,Male,Primary,Salaried,146.59,52.13,16.8,1.58,8.96,19.09,98.56,TRUE,0.202,29.61,FALSE,0,0,TRUE,TRUE,0.538,0.01
Malawi,Urban,6,31,Male,Secondary,Trader,125.45,37.05,37.76,13.74,0.93,10.65,100.13,TRUE,0.082,10.29,FALSE,0,199.03,TRUE,FALSE,0.708,0.016
Zambia,Rural,7,31,Male,Primary,Self_Employed,96.74,31.65,12.98,2.23,5.44,1.38,53.68,FALSE,0.056,5.42,FALSE,0,43.02,TRUE,TRUE,0.535,0.009
Zambia,Rural,1,29,Male,Secondary,Salaried,295.09,144.47,34.06,18.1,20.45,131.34,348.42,FALSE,0.076,22.43,FALSE,0,0,FALSE,FALSE,0.733,0.028
Zambia,Rural,6,37,Male,No_School,Self_Employed,85.28,26.95,10.8,5.6,1.26,6.33,50.94,FALSE,0.046,3.92,FALSE,0,0,FALSE,TRUE,0.517,0.01
Kenya,Rural,2,40,Female,Secondary,Salaried,275.2,111.54,18.27,12.55,10.36,29.62,182.34,FALSE,0.05,13.76,TRUE,977.14,0,TRUE,FALSE,0.553,0.031
Ghana,Urban,2,24,Female,Secondary,Student,96.79,40.99,20.53,11.64,11.09,10.02,94.27,TRUE,0.093,9,TRUE,371.87,177.16,TRUE,TRUE,0.862,0.042
Senegal,Urban,3,41,Female,Secondary,Casual_Labour,174.32,71.43,56.99,21.68,6.54,5.71,162.35,FALSE,0.015,2.61,FALSE,0,305.74,TRUE,TRUE,0.893,0.021
Tanzania,Rural,7,47,Male,Primary,Self_Employed,86.89,32.67,9.67,4.46,5.54,8.58,60.92,FALSE,0.075,6.52,FALSE,0,0,TRUE,TRUE,0.596,0.013
Kenya,Urban,4,22,Female,Primary,Self_Employed,52.92,14.42,7.56,2.97,2.69,6.19,33.83,TRUE,0.119,6.3,FALSE,0,0,TRUE,TRUE,0.513,0.01
Ghana,Rural,3,34,Female,Secondary,Salaried,262.06,79.79,10.03,10.69,10.85,36.81,148.17,TRUE,0.171,44.81,FALSE,0,0,TRUE,FALSE,0.423,0.007
Malawi,Urban,4,47,Male,Primary,Salaried,453.79,121.8,85.63,19.29,10.92,14.45,252.09,TRUE,0.085,38.57,TRUE,525.49,0,TRUE,TRUE,0.523,0.014
Rwanda,Rural,2,27,Male,Primary,Artisan,71.38,23.22,6.82,3.96,5.06,1.63,40.69,TRUE,0.192,13.7,TRUE,642.63,0,TRUE,FALSE,0.54,0.054
Senegal,Rural,1,36,Female,Tertiary,Salaried,125.53,40.95,3.22,7.15,4.02,8.99,64.33,FALSE,0.088,11.05,FALSE,0,0,FALSE,FALSE,0.437,0.007
Zambia,Urban,5,53,Female,Secondary,Student,37.71,10.79,7.52,2.24,1.8,3.18,25.53,FALSE,0,0,TRUE,634,0,TRUE,TRUE,0.577,0.101
Nigeria,Urban,5,62,Male,Secondary,Salaried,306.34,118.96,57.89,22.42,29.69,5.01,233.97,TRUE,0.158,48.4,TRUE,400.6,43.08,TRUE,FALSE,0.745,0.021
Senegal,Rural,5,45,Male,No_School,Salaried,150.07,47.34,4.12,6.47,5.02,10.12,73.07,TRUE,0.119,17.86,FALSE,0,0,FALSE,FALSE,0.417,0.005
Cameroon,Rural,4,38,Female,Primary,Self_Employed,135.37,43.94,13.69,9.3,12.78,4.78,84.49,TRUE,0.101,13.67,FALSE,0,0,TRUE,FALSE,0.585,0.01
Ghana,Urban,1,34,Female,Primary,Self_Employed,199.72,47.97,26.57,18.8,9.25,8.5,111.09,FALSE,0.042,8.39,FALSE,0,0,FALSE,TRUE,0.511,0.009
Uganda,Rural,3,51,Female,Secondary,Trader,123.07,43.67,16.6,4.53,6.61,12.58,83.99,TRUE,0.182,22.4,TRUE,835.44,0,TRUE,FALSE,0.576,0.047
Malawi,Urban,4,54,Male,Primary,Trader,100.16,34.4,17.95,8.38,7.4,7.17,75.3,FALSE,0.093,9.31,FALSE,0,0,TRUE,TRUE,0.673,0.014
Rwanda,Urban,2,26,Male,Primary,Trader,191.84,59.09,54.92,19.4,3.39,160.66,297.46,TRUE,0.127,24.36,FALSE,0,0,TRUE,FALSE,0.709,0.039
Malawi,Rural,8,51,Female,Secondary,Trader,167.64,63.15,11.31,3.04,13.69,23.17,114.36,FALSE,0.073,12.24,TRUE,975.95,0,TRUE,TRUE,0.541,0.044
Senegal,Rural,5,33,Male,Primary,Trader,133.6,47.87,8.39,3.35,4.02,8.24,71.87,TRUE,0.104,13.89,FALSE,0,0,TRUE,TRUE,0.473,0.007
Uganda,Rural,7,30,Male,Secondary,Trader,102.63,40.14,18.52,5.52,6.71,140.32,211.21,TRUE,0.14,14.37,FALSE,0,329.4,TRUE,TRUE,0.684,0.055
Cameroon,Rural,3,38,Male,Primary,Casual_Labour,60.74,23.95,5.39,4.2,1.51,0.5,35.55,TRUE,0.182,11.05,FALSE,0,211.26,FALSE,TRUE,0.568,0.007
Tanzania,Urban,1,52,Male,Primary,Artisan,83.77,33.51,37.68,11.71,5.95,11.07,99.92,FALSE,0.014,1.17,TRUE,417.76,0,TRUE,FALSE,1.048,0.056
Nigeria,Rural,4,44,Female,No_School,Salaried,287.56,134.24,32.2,18.3,5.22,28.22,218.18,TRUE,0.093,26.74,TRUE,625.38,0,TRUE,TRUE,0.658,0.026
Uganda,Urban,3,43,Female,Secondary,Farmer,205.55,73.79,42.24,7.16,8.86,35.57,167.62,FALSE,0.096,19.73,FALSE,0,0,TRUE,FALSE,0.639,0.016
Ghana,Urban,4,44,Male,Primary,Trader,84.89,24.09,17.91,1.64,3.69,177.9,225.23,TRUE,0.159,13.5,TRUE,847.94,355.15,TRUE,TRUE,0.551,0.127
Zambia,Urban,5,46,Female,Secondary,Salaried,340.1,108.8,95.85,19.71,25.62,121.74,371.72,TRUE,0.102,34.69,FALSE,0,0,FALSE,TRUE,0.733,0.025
Cameroon,Urban,2,39,Female,Secondary,Trader,103.44,33.28,13.84,3.5,10.68,11.11,72.41,FALSE,0.065,6.72,FALSE,0,0,TRUE,TRUE,0.587,0.013
Nigeria,Urban,6,48,Female,Secondary,Trader,273.59,78.14,71.37,11.34,12.61,44.79,218.25,TRUE,0.176,48.15,TRUE,655.9,0,TRUE,TRUE,0.632,0.027
Rwanda,Urban,3,32,Female,Tertiary,Trader,333.49,58.05,38.41,2.91,16.5,30.83,146.7,TRUE,0.119,39.69,TRUE,108.58,0,TRUE,FALSE,0.346,0.006
Zambia,Urban,8,48,Male,Primary,Salaried,331.31,121.32,80.87,28.82,12.69,53.3,297,TRUE,0.139,46.05,FALSE,0,221.46,TRUE,FALSE,0.733,0.018
Senegal,Urban,4,50,Female,Secondary,Trader,221.92,78.19,75.48,10.04,23.71,18.71,206.13,FALSE,0.096,21.3,FALSE,0,0,TRUE,TRUE,0.841,0.02
Uganda,Rural,7,48,Male,Primary,Trader,130.03,62.93,0.76,7.5,6.71,13.52,91.42,FALSE,0.058,7.54,FALSE,0,0,FALSE,TRUE,0.595,0.013
